"datetime","deployment","pm10.avg","wd","ws"
2015-12-25 18:00:00,"T29-4S",9.978453,322.27,6.075452416
2015-12-25 19:00:00,"T29-4S",8.633165,352.9088,4.605584896
2015-12-25 20:00:00,"T29-4S",9.962009,313.9693,6.663399424
2015-12-25 21:00:00,"T29-4S",51.99537,318.8869,9.897107968
2015-12-25 22:00:00,"T29-4S",11.89728,348.7086,6.663399424
2015-12-25 23:00:00,"T29-4S",6.489978,347.094,10.387063808
2015-12-26 00:00:00,"T29-4S",8.141699,326.2729,7.251346432
2015-12-26 01:00:00,"T29-4S",6.244171,323.1586,9.407152128
2015-12-26 02:00:00,"T29-4S",12.73424,344.3676,9.701125632
2015-12-26 03:00:00,"T29-4S",32.01283,352.6249,14.404701696
2015-12-26 04:00:00,"T29-4S",29.16562,342.4539,12.542869504
2015-12-26 05:00:00,"T29-4S",127.6558,341.3247,12.542869504
2015-12-26 06:00:00,"T29-4S",68.23917,343.5808,10.681037312
2015-12-26 07:00:00,"T29-4S",68.55981,327.038,12.444878336
2015-12-26 08:00:00,"T29-4S",193.8419,346.3441,13.22880768
2015-12-26 09:00:00,"T29-4S",215.8225,341.8969,12.836843008
2015-12-26 10:00:00,"T29-4S",639.5223,342.2935,14.012737024
2015-12-26 11:00:00,"T29-4S",715.3345,342.8895,12.346887168
2015-12-26 12:00:00,"T29-4S",918.4748,350.8846,14.404701696
2015-12-26 13:00:00,"T29-4S",115.285,343.9753,12.248896
2015-12-26 14:00:00,"T29-4S",10.80476,340.9563,12.934834176
2015-12-26 15:00:00,"T29-4S",4.4252,336.4722,8.81920512
2015-12-26 16:00:00,"T29-4S",2.233183,334.4566,11.26898432
2015-12-26 17:00:00,"T29-4S",2.92205,337.2957,4.115629056
2015-12-26 18:00:00,"T29-4S",2.258693,316.0022,6.467417088
2015-12-26 19:00:00,"T29-4S",3.525902,341.4504,7.447328768
2015-12-26 20:00:00,"T29-4S",2.269694,319.2488,9.603134464
2015-12-26 21:00:00,"T29-4S",8.043748,349.5408,6.075452416
2015-12-26 22:00:00,"T29-4S",11.01435,348.7238,4.605584896
2015-12-26 23:00:00,"T29-4S",7.986875,342.8635,4.311611392
2015-12-27 00:00:00,"T29-4S",6.401614,9.878456,4.703576064
2015-12-27 01:00:00,"T29-4S",9.61987,2.884648,2.351788032
2015-12-27 02:00:00,"T29-4S",11.07152,64.11461,2.155805696
2015-12-27 03:00:00,"T29-4S",5.143284,121.8531,0
2015-12-27 04:00:00,"T29-4S",11.66239,197.7013,1.665849856
2015-12-27 05:00:00,"T29-4S",12.26465,27.6263,0.97991168
2015-12-27 06:00:00,"T29-4S",7.457147,342.4755,2.057814528
2015-12-27 07:00:00,"T29-4S",6.499902,297.0212,3.135717376
2015-12-27 08:00:00,"T29-4S",7.239372,193.8154,0
2015-12-27 09:00:00,"T29-4S",13.23611,187.9117,1.077902848
2015-12-27 10:00:00,"T29-4S",13.99825,106.7883,2.351788032
2015-12-27 11:00:00,"T29-4S",3.894988,189.7669,3.527682048
2015-12-27 12:00:00,"T29-4S",4.94308,342.9502,0.881920512
2015-12-27 13:00:00,"T29-4S",5.158068,121.4218,2.841743872
2015-12-27 14:00:00,"T29-4S",5.327073,21.21549,2.841743872
2015-12-27 15:00:00,"T29-4S",4.482455,110.5941,1.95982336
2015-12-27 16:00:00,"T29-4S",14.43822,80.88284,0.587947008
2015-12-27 17:00:00,"T29-4S",14.14159,163.1376,1.95982336
2015-12-27 18:00:00,"T29-4S",6.282384,189.8038,3.91964672
2015-12-27 19:00:00,"T29-4S",8.939376,152.3553,2.93973504
2015-12-27 20:00:00,"T29-4S",5.64513,257.5529,0.97991168
2015-12-27 21:00:00,"T29-4S",10.98632,304.1364,2.351788032
2015-12-27 22:00:00,"T29-4S",6.920628,256.4259,1.175894016
2015-12-27 23:00:00,"T29-4S",11.61981,181.8954,0.391964672
2015-12-28 00:00:00,"T29-4S",7.484811,254.7679,1.861832192
2015-12-28 01:00:00,"T29-4S",6.983411,322.9787,1.273885184
2015-12-28 02:00:00,"T29-4S",5.714186,0.05851652,1.273885184
2015-12-28 03:00:00,"T29-4S",9.052825,38.43018,0.685938176
2015-12-28 04:00:00,"T29-4S",5.337862,314.4786,1.371876352
2015-12-28 05:00:00,"T29-4S",4.638033,296.6939,2.155805696
2015-12-28 06:00:00,"T29-4S",7.251514,135.4137,0.587947008
2015-12-28 07:00:00,"T29-4S",9.467697,297.4135,2.155805696
2015-12-28 08:00:00,"T29-4S",13.17301,73.65496,0.48995584
2015-12-28 09:00:00,"T29-4S",8.103505,199.4005,2.057814528
2015-12-28 10:00:00,"T29-4S",6.910672,194.4136,0.685938176
2015-12-28 11:00:00,"T29-4S",7.792196,92.91123,1.077902848
2015-12-28 12:00:00,"T29-4S",5.735286,126.1464,1.077902848
2015-12-28 13:00:00,"T29-4S",4.013972,281.1654,2.645761536
2015-12-28 14:00:00,"T29-4S",30.87273,287.9815,1.46986752
2015-12-28 15:00:00,"T29-4S",28.25733,327.4888,3.821655552
2015-12-28 16:00:00,"T29-4S",18.35133,325.4732,7.937284608
2015-12-28 17:00:00,"T29-4S",33.00275,329.9075,9.995099136
2015-12-28 18:00:00,"T29-4S",18.91475,316.3706,8.231258112
2015-12-28 19:00:00,"T29-4S",13.81789,332.2698,6.85938176
2015-12-28 20:00:00,"T29-4S",11.97144,336.2034,7.251346432
2015-12-28 21:00:00,"T29-4S",11.76705,351.0514,11.562957824
2015-12-28 22:00:00,"T29-4S",10.76204,334.7275,10.681037312
2015-12-28 23:00:00,"T29-4S",10.90036,340.6724,8.917196288
2015-12-29 00:00:00,"T29-4S",11.67156,340.3256,8.231258112
2015-12-29 01:00:00,"T29-4S",9.706491,343.5418,9.897107968
2015-12-29 02:00:00,"T29-4S",12.15748,341.5089,10.191081472
2015-12-29 03:00:00,"T29-4S",12.16955,351.9205,10.681037312
2015-12-29 04:00:00,"T29-4S",11.86078,347.4494,8.32924928
2015-12-29 05:00:00,"T29-4S",12.43064,339.0101,6.36942592
2015-12-29 06:00:00,"T29-4S",12.4089,325.6878,9.015187456
2015-12-29 07:00:00,"T29-4S",11.85093,335.6638,7.251346432
2015-12-29 08:00:00,"T29-4S",12.3177,348.9579,5.683487744
2015-12-29 09:00:00,"T29-4S",13.86459,331.3401,6.075452416
2015-12-29 10:00:00,"T29-4S",11.41832,339.32,5.487505408
2015-12-29 11:00:00,"T29-4S",11.51997,342.131,4.703576064
2015-12-29 12:00:00,"T29-4S",8.825603,330.614,4.997549568
2015-12-29 13:00:00,"T29-4S",9.065066,336.7214,3.42969088
2015-12-29 14:00:00,"T29-4S",11.82993,352.6097,1.273885184
2015-12-29 15:00:00,"T29-4S",11.10496,318.4209,1.371876352
2015-12-29 16:00:00,"T29-4S",10.71298,302.3917,1.46986752
2015-12-29 17:00:00,"T29-4S",15.13964,187.1423,1.861832192
2015-12-29 18:00:00,"T29-4S",13.13666,46.35592,0.783929344
2015-12-29 19:00:00,"T29-4S",17.11009,161.3105,2.841743872
2015-12-29 20:00:00,"T29-4S",9.737109,215.1328,2.155805696
2015-12-29 21:00:00,"T29-4S",13.59857,174.6241,0.97991168
2015-12-29 22:00:00,"T29-4S",12.10239,338.6026,1.371876352
2015-12-29 23:00:00,"T29-4S",13.26388,329.3332,1.665849856
2015-12-30 00:00:00,"T29-4S",11.69126,0.08669114,1.46986752
2015-12-30 01:00:00,"T29-4S",11.36991,337.5818,2.253796864
2015-12-30 02:00:00,"T29-4S",11.40772,346.7299,1.175894016
2015-12-30 03:00:00,"T29-4S",10.82907,1.460746,2.253796864
2015-12-30 04:00:00,"T29-4S",10.15038,307.9378,2.253796864
2015-12-30 05:00:00,"T29-4S",12.09051,333.3231,2.253796864
2015-12-30 06:00:00,"T29-4S",12.80922,324.7754,2.645761536
2015-12-30 07:00:00,"T29-4S",15.30115,353.7259,1.371876352
2015-12-30 08:00:00,"T29-4S",14.07467,228.0497,0.587947008
2015-12-30 09:00:00,"T29-4S",14.76399,109.4953,0.97991168
2015-12-30 10:00:00,"T29-4S",14.33605,106.7558,0.587947008
2015-12-30 11:00:00,"T29-4S",12.23733,97.27613,0.97991168
2015-12-30 12:00:00,"T29-4S",11.04262,62.53249,0.195982336
2015-12-30 13:00:00,"T29-4S",9.963827,192.1704,1.175894016
2015-12-30 14:00:00,"T29-4S",13.70471,155.9422,0.881920512
2015-12-30 15:00:00,"T29-4S",16.89479,115.9321,1.861832192
2015-12-30 16:00:00,"T29-4S",15.96876,154.605,1.371876352
2015-12-30 17:00:00,"T29-4S",102.244,69.33775,1.763841024
2015-12-30 18:00:00,"T29-4S",18.54929,15.55672,0.391964672
2015-12-30 19:00:00,"T29-4S",15.51743,122.642,1.273885184
2015-12-30 20:00:00,"T29-4S",12.95955,12.37083,1.665849856
2015-12-30 21:00:00,"T29-4S",11.81433,269.0308,0.293973504
2015-12-30 22:00:00,"T29-4S",12.80603,323.1174,3.135717376
2015-12-30 23:00:00,"T29-4S",12.803,130.6284,0.48995584
2015-12-31 00:00:00,"T29-4S",10.69152,233.6175,1.371876352
2015-12-31 01:00:00,"T29-4S",9.112256,112.3149,1.46986752
2015-12-31 02:00:00,"T29-4S",14.41909,163.3998,1.95982336
2015-12-31 03:00:00,"T29-4S",14.05419,19.13924,1.077902848
2015-12-31 04:00:00,"T29-4S",8.743979,233.5221,1.273885184
2015-12-31 05:00:00,"T29-4S",10.78052,315.5623,0
2015-12-31 06:00:00,"T29-4S",12.90102,173.9913,1.371876352
2015-12-31 07:00:00,"T29-4S",9.874628,280.0189,0.48995584
2015-12-31 08:00:00,"T29-4S",13.04364,323.2388,1.567858688
2015-12-31 09:00:00,"T29-4S",12.84374,240.984,1.567858688
2015-12-31 10:00:00,"T29-4S",11.20652,354.0965,1.175894016
2015-12-31 11:00:00,"T29-4S",22.28798,120.4118,1.077902848
2015-12-31 12:00:00,"T29-4S",10.11608,132.5139,2.057814528
2015-12-31 13:00:00,"T29-4S",6.520082,100.4577,1.861832192
2015-12-31 14:00:00,"T29-4S",6.94347,118.7517,0.587947008
2015-12-31 15:00:00,"T29-4S",8.903086,170.166,2.057814528
2015-12-31 16:00:00,"T29-4S",13.90435,187.3807,2.645761536
2015-12-31 17:00:00,"T29-4S",11.34601,175.6926,0.587947008
2015-12-31 18:00:00,"T29-4S",10.49729,116.5302,1.273885184
2015-12-31 19:00:00,"T29-4S",8.017855,151.4234,1.175894016
2015-12-31 20:00:00,"T29-4S",12.43367,337.8809,2.645761536
2015-12-31 21:00:00,"T29-4S",9.110384,303.8698,2.253796864
2015-12-31 22:00:00,"T29-4S",11.16135,51.7026,1.95982336
2015-12-31 23:00:00,"T29-4S",9.458598,289.8627,2.841743872
